496,2020-04-16,West Bengal,42,7,231
497,2020-04-17,Andaman and Nicobar Islands,10,0,11
498,2020-04-17,Andhra Pradesh,36,14,572
499,2020-04-17,Arunachal Pradesh,0,0,1
500,2020-04-17,Assam,5,1,35
501,2020-04-17,Bihar,37,1,83
502,2020-04-17,Chandigarh,9,0,21
503,2020-04-17,Chhattisgarh,23,0,36
504,2020-04-17,Delhi,51,38,1640
505,2020-04-17,Goa,6,0,7
506,2020-04-17,Gujarat,74,38,1021
507,2020-04-17,Haryana,43,3,205
508,2020-04-17,Himachal Pradesh,16,1,35
509,2020-04-17,Jammu and Kashmir,38,4,314
510,2020-04-17,Jharkhand,0,2,29
511,2020-04-17,Karnataka,82,13,353
512,2020-04-17,Kerala,245,3,395
513,2020-04-17,Ladakh,14,0,18
514,2020-04-17,Madhya Pradesh,65,57,1308
515,2020-04-17,Maharashtra,300,194,3205
516,2020-04-17,Manipur,1,0,2
517,2020-04-17,Meghalaya,0,1,9
518,2020-04-17,Mizoram,0,0,1
519,2020-04-17,Nagaland,0,0,0
520,2020-04-17,Odisha,19,1,60
521,2020-04-17,Puducherry,1,0,7
522,2020-04-17,Punjab,27,13,186
523,2020-04-17,Rajasthan,164,11,1131
524,2020-04-17,Tamil Nadu,180,15,1267
525,2020-04-17,Telangana,186,18,743
526,2020-04-17,Tripura,1,0,2
527,2020-04-17,Uttarakhand,9,0,37
528,2020-04-17,Uttar Pradesh,74,14,846
529,2020-04-17,West Bengal,51,10,255
530,2020-04-18,Andaman and Nicobar Islands,11,0,12
531,2020-04-18,Andhra Pradesh,42,15,603
532,2020-04-18,Arunachal Pradesh,0,0,1
533,2020-04-18,Assam,9,1,35
534,2020-04-18,Bihar,37,2,85
535,2020-04-18,Chandigarh,9,0,21
536,2020-04-18,Chhattisgarh,24,0,36
537,2020-04-18,Delhi,72,42,1707
538,2020-04-18,Goa,6,0,7
539,2020-04-18,Gujarat,88,48,1272
540,2020-04-18,Haryana,43,3,225
541,2020-04-18,Himachal Pradesh,16,1,38
542,2020-04-18,Jammu and Kashmir,42,5,328
543,2020-04-18,Jharkhand,0,2,33
544,2020-04-18,Karnataka,92,13,371
545,2020-04-18,Kerala,255,3,396
546,2020-04-18,Ladakh,14,0,18
547,2020-04-18,Madhya Pradesh,69,69,1355
548,2020-04-18,Maharashtra,331,201,3323
549,2020-04-18,Manipur,1,0,2
550,2020-04-18,Meghalaya,0,1,11
551,2020-04-18,Mizoram,0,0,1
552,2020-04-18,Nagaland,0,0,0
553,2020-04-18,Odisha,21,1,60
554,2020-04-18,Puducherry,3,0,7
555,2020-04-18,Punjab,27,13,202
556,2020-04-18,Rajasthan,183,11,1229
557,2020-04-18,Tamil Nadu,283,15,1323
558,2020-04-18,Telangana,186,18,791
559,2020-04-18,Tripura,1,0,2
560,2020-04-18,Uttarakhand,9,0,42
561,2020-04-18,Uttar Pradesh,86,14,969
